,train_loss,test_loss,epoch_time
0,0.030441549876177112,0.02965248140037819,483.5573170185089
1,0.030717863624656123,0.03137024545959562,403.7984654903412
2,0.02972351467344178,0.03046786748056643,429.9937982559204
3,0.030481695207630017,0.02970746906085199,405.7140426635742
4,0.030034395885881325,0.03038465690820716,416.5238869190216
5,0.030837060535294933,0.03028254754791491,404.59393858909607
6,0.02942864955805683,0.03210898840342323,402.304190158844
7,0.029890052607874452,0.029690381475914282,384.90127325057983
8,0.029456437400197582,0.029310715760835902,413.8489921092987
9,0.0289608515225924,0.02839248270172426,412.69621682167053
10,0.02761715149411755,0.0321176643241648,454.4621739387512
11,0.028816602050415054,0.030839602478417844,434.24006485939026
12,0.028615059469798476,0.03106533871368342,409.4282693862915
13,0.02849648619816283,0.029687677774056318,428.59322786331177
14,0.02751960233716225,0.029735944811490517,419.0309476852417
15,0.027704552759042406,0.027314356563477676,391.813992023468
16,0.026398074472119813,0.026527357847677378,437.1276903152466
17,0.027279098210666847,0.02661438759973949,451.27606534957886
18,0.026566245080619232,0.02967761331849327,412.43127059936523
19,0.025671659433316802,0.026934808282100636,436.7850270271301
20,0.026917470372334627,0.02786532710809764,377.28151297569275
21,0.02694584821122435,0.02944385692084464,396.3303680419922
22,0.025351875779070745,0.0276866217315631,425.38052320480347
23,0.025195174556497838,0.025500070487492178,404.2015311717987
24,0.025085953592155385,0.0252461065241628,416.99266958236694
