,train_loss,test_loss,epoch_time
0,0.0319364958866076,0.028480513113332384,64.57869172096252
1,0.029964068965498535,0.029010693840682507,62.56944179534912
2,0.02883772028621003,0.027952512602011363,65.37930274009705
3,0.028783162696713424,0.02724175595212728,63.558223485946655
4,0.02800218606518107,0.026244078206454777,60.317991495132446
5,0.026869878607863436,0.025404940987937153,66.02022647857666
6,0.02735226759687066,0.02611193957704085,60.24584746360779
7,0.025939518580224342,0.02452606523934847,63.29776167869568
8,0.027064066306885445,0.026542866516760306,63.864342212677
9,0.02643436599173583,0.02354943405159495,59.983017683029175
10,0.02504957545117089,0.02489311295765929,62.69589900970459
11,0.026046571956248953,0.026345114471225797,62.68938589096069
12,0.02555563307887073,0.024667475030674964,66.1036651134491
13,0.02459127844555215,0.023277958831152856,66.61262226104736
14,0.02510980584206637,0.025255058955860464,63.885496854782104
15,0.0247384784688082,0.02604469734750971,65.83527517318726
16,0.024679743550985515,0.02440989391165383,65.5662214756012
17,0.02561731416754788,0.023050522295440117,64.25376033782959
18,0.024683425803993676,0.024814175417352664,67.5768814086914
19,0.024025949131499028,0.02429123652400449,66.62515807151794
20,0.0244181608476224,0.024540873314253985,66.60781168937683
21,0.025217644489801874,0.023335490764790696,64.6779477596283
22,0.02458794132653105,0.02317399180845007,59.30923557281494
23,0.023915147648481596,0.023124474714078556,69.75820803642273
24,0.024369512115811516,0.02435917097639728,64.4411187171936
