,train_loss,test_loss,epoch_time
0,0.0010169396049898268,0.0009205047289822465,63.34386324882507
1,0.0007822979579236948,0.0007233431457791539,58.50517797470093
2,0.0004914778759435721,0.0004853889781317519,61.41496300697327
3,0.00035322846090790426,0.0004427032458219897,62.89837574958801
4,0.0002804534298780493,0.000330094796999188,62.023613929748535
5,0.00024258832431718226,0.00029515959551716924,57.16862416267395
6,0.00019383187111867185,0.0002771365714659368,61.52361869812012
7,0.00015174239813324207,0.00021962061744171702,62.56681799888611
8,0.00013930601496283673,0.00023915104577908343,60.35113167762756
9,0.00011236673307939187,0.00022418995771383032,63.93369150161743
10,0.00010505679121405209,0.00024928471137984826,60.96011018753052
11,9.558348294506451e-05,0.00017418647001774288,62.77675819396973
12,8.390863853151634e-05,0.00017259261594948963,62.169126749038696
13,7.108812346208933e-05,0.00014631191534350226,63.04123520851135
14,6.522892760666404e-05,0.0001546422917748541,64.63619804382324
15,6.369424502623309e-05,0.0001560185481411572,64.64356207847595
16,5.9434022832507715e-05,0.0001281761191780792,62.63949656486511
17,5.2611805227905304e-05,0.0001218307406619872,61.867793560028076
18,4.8653177557795015e-05,0.00018585904600361877,65.28841829299927
19,5.015301307645086e-05,0.00012384333142288715,64.11128568649292
20,4.1162133889247836e-05,0.00010707674575386113,65.25920081138611
21,4.0030148085756935e-05,0.00013828553731637212,63.35569953918457
22,3.912129311977852e-05,0.00012355102399689278,64.46962213516235
23,3.751704740818139e-05,0.0001737469202508783,62.8744010925293
24,3.458526589462298e-05,8.209435958885133e-05,62.74269461631775
25,2.9325321628487977e-05,7.602231029704327e-05,63.781018018722534
26,3.0833700705216284e-05,0.00010625858215890406,60.6246383190155
27,3.00372574631109e-05,0.00013396347388308584,62.987468242645264
28,2.824595476075808e-05,6.841501026915048e-05,64.86624598503113
29,2.6156125816687657e-05,7.760500695906455e-05,64.00396847724915
30,2.5812029339764084e-05,6.384631954566399e-05,63.161603927612305
31,2.469056836255092e-05,6.813315815011096e-05,61.772937297821045
32,2.2631014695407886e-05,6.366726161530289e-05,65.95985245704651
33,2.944889539235388e-05,0.0002476795298105565,61.81141376495361
34,3.258090862731706e-05,5.923949770248701e-05,61.13170599937439
35,1.8050747973628762e-05,7.088825238649281e-05,63.48226881027222
36,1.8286497233098765e-05,5.907131278477683e-05,62.949710845947266
37,1.814983357265481e-05,0.00011435915378583802,63.66613483428955
38,2.250323333651763e-05,6.424010016599153e-05,61.24270796775818
39,1.9861642099716057e-05,6.028327507235168e-05,63.83319640159607
40,1.999719924175763e-05,8.989252661193737e-05,65.64850187301636
41,1.741373376390759e-05,7.108696560519425e-05,65.42853260040283
42,1.487503107577063e-05,5.6481266572399215e-05,66.22144556045532
43,1.6074507259656923e-05,5.972619075822395e-05,66.92348718643188
44,1.840898270737396e-05,9.354828735392099e-05,62.82696056365967
45,1.6987383014729794e-05,5.203035959294703e-05,67.04222393035889
46,1.4392259860005595e-05,7.166685702104352e-05,68.26023054122925
47,1.630066212424192e-05,7.421885818251378e-05,65.54658460617065
48,1.539169469720056e-05,4.449071522405438e-05,66.01993179321289
49,1.406084272109088e-05,8.445897878215291e-05,66.24656701087952
