,train_loss,test_loss,epoch_time
0,0.0215460112480296,0.02420453468194539,93.33035778999329
1,0.017683484135007352,0.01749743122198847,97.78066611289978
2,0.014599209876746995,0.016564510157848183,102.40422296524048
3,0.014242683557187216,0.016725127145552073,98.35652875900269
4,0.013331454024782988,0.015888217295012375,102.96674346923828
5,0.013286706047642989,0.015354031428174611,100.62028884887695
6,0.012668594957149065,0.014295131822192737,104.58302903175354
7,0.012444946084229833,0.013959076714727923,102.85992002487183
8,0.01250930332709831,0.0142679226109529,101.03917407989502
9,0.012716189473883255,0.013698962830456494,100.472496509552
10,0.012132378551562524,0.014126229036711997,100.2002580165863
11,0.011640794975608397,0.014256401246077794,106.89318776130676
12,0.012179827635152737,0.014100999048226799,102.27048349380493
13,0.01171820278259953,0.013756150691234882,101.6529312133789
14,0.011860543249628855,0.014007940258479566,100.23330307006836
15,0.011507348837952073,0.014088973355374962,102.19519424438477
16,0.011175733134128436,0.012472872149430273,106.84877514839172
17,0.011700534222027058,0.013368687165670143,98.71919441223145
18,0.011162797066037379,0.01317166289316544,104.5890166759491
19,0.011232828465831613,0.013866591909791785,103.49535465240479
20,0.011184445579928006,0.013626395055818988,106.61208176612854
21,0.010964955886316439,0.01371567523826591,105.34129810333252
22,0.011193520026227687,0.013399716103478813,100.85160970687866
23,0.011384639286503228,0.014128777466810374,95.35787081718445
24,0.011173174580090015,0.013525926609315533,100.17286133766174
